respondent_id,date,market,segment,brand,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R02347,2024-08-12,ID,family,brand_a,1,1,1,4,2,3,3,3,0,0
R02348,2024-08-12,ID,family,brand_a,1,1,0,3,4,1,3,4,1,1
R02349,2024-08-12,ID,family,brand_a,0,1,1,3,2,3,4,3,1,0
R02350,2024-08-12,ID,family,brand_a,1,0,1,2,3,3,3,2,0,0
R02351,2024-08-12,ID,family,brand_a,0,0,1,4,3,2,3,4,1,0
R02352,2024-08-12,ID,family,brand_a,1,0,0,4,4,2,4,3,0,1
R02353,2024-08-12,ID,family,brand_a,1,1,0,3,3,2,4,4,1,0
R02354,2024-08-12,ID,family,brand_a,1,0,1,4,3,1,3,2,0,0
R02355,2024-08-12,ID,family,brand_a,1,1,1,4,5,2,4,3,1,0
R02356,2024-08-12,ID,family,brand_a,1,0,0,4,3,2,2,4,0,0
R02357,2024-08-12,ID,family,brand_a,0,1,0,4,5,2,2,4,1,0
R02358,2024-08-12,ID,family,brand_a,1,0,0,3,2,4,4,4,0,1
R02359,2024-08-12,ID,premium_seekers,brand_a,0,0,1,2,3,3,3,2,0,1
R02360,2024-08-12,ID,premium_seekers,brand_a,1,0,1,5,3,3,5,3,1,0
R02361,2024-08-12,ID,premium_seekers,brand_a,0,0,0,3,2,4,3,1,0,0
R02362,2024-08-12,ID,premium_seekers,brand_a,1,0,1,5,4,2,4,2,1,0
R02363,2024-08-12,ID,premium_seekers,brand_a,1,1,1,3,2,3,2,3,1,0
R02364,2024-08-12,ID,premium_seekers,brand_a,1,1,1,3,2,2,3,4,1,1
R02365,2024-08-12,ID,premium_seekers,brand_a,0,1,1,4,2,1,3,3,1,0
R02366,2024-08-12,ID,premium_seekers,brand_a,0,1,1,3,3,3,4,3,1,0
R02367,2024-08-12,ID,premium_seekers,brand_a,1,1,1,2,3,2,3,3,0,1
R02368,2024-08-12,ID,premium_seekers,brand_a,1,0,0,5,4,3,3,3,1,0
R02369,2024-08-12,ID,premium_seekers,brand_a,1,1,0,4,5,2,3,3,0,1
R02370,2024-08-12,ID,premium_seekers,brand_a,0,0,1,2,3,4,2,3,0,1
R02371,2024-08-12,ID,premium_seekers,brand_a,1,1,0,3,4,1,5,5,1,0
R02372,2024-08-12,ID,premium_seekers,brand_a,1,1,1,3,4,3,3,4,0,0
R02373,2024-08-12,ID,premium_seekers,brand_a,0,0,1,4,4,3,3,4,1,0
R02374,2024-08-12,ID,premium_seekers,brand_a,1,1,1,3,4,4,4,3,1,1
R02375,2024-08-12,ID,premium_seekers,brand_a,0,0,1,2,3,2,2,3,1,0
R02376,2024-08-12,ID,premium_seekers,brand_a,1,0,1,4,2,3,5,3,0,0
R02377,2024-08-19,ID,gen_z,brand_a,0,0,1,3,2,3,2,3,0,1
R02378,2024-08-19,ID,gen_z,brand_a,0,1,1,5,5,1,4,4,1,0
R02379,2024-08-19,ID,gen_z,brand_a,1,0,1,4,5,3,4,4,0,1
R02380,2024-08-19,ID,gen_z,brand_a,1,1,1,5,4,2,3,5,1,0
R02381,2024-08-19,ID,gen_z,brand_a,0,1,1,3,4,2,4,4,1,0
R02382,2024-08-19,ID,gen_z,brand_a,1,1,0,4,3,2,2,3,1,0
R02383,2024-08-19,ID,gen_z,brand_a,1,0,0,4,4,3,3,4,0,0
R02384,2024-08-19,ID,gen_z,brand_a,1,1,0,3,3,3,2,5,1,1
R02385,2024-08-19,ID,gen_z,brand_a,1,0,1,4,3,3,3,5,0,0
R02386,2024-08-19,ID,gen_z,brand_a,1,1,0,2,3,3,1,2,1,1
R02387,2024-08-19,ID,gen_z,brand_a,1,0,1,4,3,2,4,4,1,1
R02388,2024-08-19,ID,gen_z,brand_a,0,1,1,4,4,2,4,4,0,0
R02389,2024-08-19,ID,gen_z,brand_a,1,0,1,4,4,3,3,4,0,0
R02390,2024-08-19,ID,gen_z,brand_a,0,1,0,4,4,1,4,3,1,0
R02391,2024-08-19,ID,gen_z,brand_a,1,0,0,4,3,2,4,4,1,0
R02392,2024-08-19,ID,gen_z,brand_a,0,1,1,4,3,2,4,3,1,0
R02393,2024-08-19,ID,gen_z,brand_a,1,1,1,4,3,3,2,3,1,1
R02394,2024-08-19,ID,gen_z,brand_a,0,0,1,4,2,3,1,3,0,0
R02395,2024-08-19,ID,millennial,brand_a,1,1,0,4,5,2,4,4,1,0
R02396,2024-08-19,ID,millennial,brand_a,1,1,1,4,3,2,4,3,1,1
R02397,2024-08-19,ID,millennial,brand_a,1,1,1,5,4,2,4,4,0,0
R02398,2024-08-19,ID,millennial,brand_a,0,1,1,4,2,1,3,4,0,0
R02399,2024-08-19,ID,millennial,brand_a,0,0,0,4,2,3,2,1,0,0
R02400,2024-08-19,ID,millennial,brand_a,0,1,1,5,5,2,4,5,1,0
R02401,2024-08-19,ID,millennial,brand_a,0,0,1,4,3,3,4,3,0,0
R02402,2024-08-19,ID,millennial,brand_a,0,1,0,4,2,3,3,4,1,0
R02403,2024-08-19,ID,millennial,brand_a,1,0,1,3,4,4,3,3,1,0
R02404,2024-08-19,ID,millennial,brand_a,1,1,1,3,4,4,4,5,1,0
R02405,2024-08-19,ID,millennial,brand_a,0,0,0,3,1,4,3,2,1,0
R02406,2024-08-19,ID,millennial,brand_a,0,1,1,5,3,1,5,4,1,1
R02407,2024-08-19,ID,millennial,brand_a,0,0,1,3,1,3,1,1,1,1
R02408,2024-08-19,ID,millennial,brand_a,0,0,0,3,4,2,3,4,1,1
R02409,2024-08-19,ID,millennial,brand_a,1,0,1,3,4,3,3,4,1,0
R02410,2024-08-19,ID,millennial,brand_a,0,1,0,2,4,2,4,4,1,0
R02411,2024-08-19,ID,millennial,brand_a,1,1,1,3,3,3,4,4,1,0
R02412,2024-08-19,ID,millennial,brand_a,1,1,1,3,4,4,4,3,1,1
R02413,2024-08-19,ID,family,brand_a,1,0,0,2,3,3,2,2,0,0
R02414,2024-08-19,ID,family,brand_a,0,0,0,3,2,2,2,2,1,1
R02415,2024-08-19,ID,family,brand_a,1,0,0,4,4,2,4,2,1,0
R02416,2024-08-19,ID,family,brand_a,0,0,0,2,5,2,4,3,1,1
R02417,2024-08-19,ID,family,brand_a,1,0,0,4,2,3,3,3,0,1
R02418,2024-08-19,ID,family,brand_a,1,0,0,4,5,3,5,4,0,0
R02419,2024-08-19,ID,family,brand_a,1,0,1,3,3,4,2,3,0,1
R02420,2024-08-19,ID,family,brand_a,1,1,1,4,4,2,5,4,1,0
R02421,2024-08-19,ID,family,brand_a,0,0,0,3,2,4,2,3,0,0
R02422,2024-08-19,ID,family,brand_a,1,1,0,3,3,1,3,4,1,0
R02423,2024-08-19,ID,family,brand_a,1,0,1,3,3,2,4,4,1,0
R02424,2024-08-19,ID,family,brand_a,1,1,0,3,3,3,3,4,1,0
R02425,2024-08-19,ID,family,brand_a,0,1,1,3,3,2,4,4,1,1
R02426,2024-08-19,ID,family,brand_a,1,1,0,3,4,2,2,4,1,1
R02427,2024-08-19,ID,family,brand_a,1,1,0,4,5,2,3,5,1,0
R02428,2024-08-19,ID,family,brand_a,0,1,1,4,3,4,5,3,1,0
R02429,2024-08-19,ID,family,brand_a,0,1,1,2,3,3,4,2,0,0
R02430,2024-08-19,ID,family,brand_a,0,1,1,5,4,2,4,3,1,0
R02431,2024-08-19,ID,premium_seekers,brand_a,1,0,1,3,3,2,4,2,0,0
R02432,2024-08-19,ID,premium_seekers,brand_a,1,0,1,5,4,3,2,3,1,0
R02433,2024-08-19,ID,premium_seekers,brand_a,0,1,1,4,3,3,4,5,1,0
R02434,2024-08-19,ID,premium_seekers,brand_a,0,1,1,3,3,2,5,4,1,0
R02435,2024-08-19,ID,premium_seekers,brand_a,1,0,0,3,3,2,3,3,0,0
R02436,2024-08-19,ID,premium_seekers,brand_a,1,0,0,3,3,3,3,3,1,1
R02437,2024-08-19,ID,premium_seekers,brand_a,1,1,0,3,3,3,2,3,1,0
R02438,2024-08-19,ID,premium_seekers,brand_a,1,1,1,3,3,3,3,3,0,1
R02439,2024-08-19,ID,premium_seekers,brand_a,1,1,0,3,3,3,4,4,1,0
R02440,2024-08-19,ID,premium_seekers,brand_a,0,0,1,4,3,3,2,2,0,1
R02441,2024-08-19,ID,premium_seekers,brand_a,0,0,1,3,3,3,1,2,1,1
R02442,2024-08-19,ID,premium_seekers,brand_a,1,1,1,3,3,2,3,4,0,0
R02443,2024-08-19,ID,premium_seekers,brand_a,1,0,0,2,1,3,4,3,1,0
R02444,2024-08-19,ID,premium_seekers,brand_a,1,0,1,4,2,3,3,3,1,0
R02445,2024-08-19,ID,premium_seekers,brand_a,1,1,1,4,4,3,3,3,0,0
R02446,2024-08-19,ID,premium_seekers,brand_a,1,1,1,4,4,4,3,4,1,1
R02447,2024-08-19,ID,premium_seekers,brand_a,1,1,1,4,5,3,4,3,1,1
R02448,2024-08-19,ID,premium_seekers,brand_a,0,1,1,4,5,2,3,5,0,0
R02449,2024-08-26,ID,gen_z,brand_a,0,1,0,5,3,3,3,5,1,0
R02450,2024-08-26,ID,gen_z,brand_a,1,1,1,4,3,4,4,2,1,0
R02451,2024-08-26,ID,gen_z,brand_a,0,1,1,5,3,2,3,4,0,0
R02452,2024-08-26,ID,gen_z,brand_a,0,0,1,4,5,2,2,3,1,1
R02453,2024-08-26,ID,gen_z,brand_a,1,1,0,4,4,2,4,4,1,0
R02454,2024-08-26,ID,gen_z,brand_a,0,0,1,2,3,3,2,2,1,0
R02455,2024-08-26,ID,gen_z,brand_a,1,0,0,5,4,2,4,5,1,0
R02456,2024-08-26,ID,gen_z,brand_a,0,0,1,5,5,2,4,4,1,0
R02457,2024-08-26,ID,gen_z,brand_a,0,1,1,2,4,1,5,4,0,0
R02458,2024-08-26,ID,gen_z,brand_a,1,1,1,3,3,2,4,4,0,0
R02459,2024-08-26,ID,gen_z,brand_a,0,0,1,4,5,1,5,5,1,0
R02460,2024-08-26,ID,gen_z,brand_a,1,1,0,5,4,3,4,3,1,0
R02461,2024-08-26,ID,gen_z,brand_a,1,0,1,3,3,2,3,3,1,1
R02462,2024-08-26,ID,gen_z,brand_a,0,0,1,4,4,3,3,4,0,1
R02463,2024-08-26,ID,gen_z,brand_a,1,1,1,5,4,3,3,4,1,1
R02464,2024-08-26,ID,gen_z,brand_a,1,1,1,4,5,1,4,4,1,0
R02465,2024-08-26,ID,gen_z,brand_a,1,1,1,4,4,1,5,3,1,0
R02466,2024-08-26,ID,gen_z,brand_a,0,1,0,3,2,2,4,4,0,1
R02467,2024-08-26,ID,millennial,brand_a,1,1,0,4,4,2,2,3,0,1
R02468,2024-08-26,ID,millennial,brand_a,1,0,0,4,3,2,5,4,1,0
R02469,2024-08-26,ID,millennial,brand_a,0,1,0,2,3,2,3,4,0,0
R02470,2024-08-26,ID,millennial,brand_a,1,1,1,3,3,1,3,4,1,1
R02471,2024-08-26,ID,millennial,brand_a,0,0,1,3,4,2,4,3,0,0
R02472,2024-08-26,ID,millennial,brand_a,0,0,0,2,4,4,3,3,1,1
R02473,2024-08-26,ID,millennial,brand_a,1,1,1,2,4,4,4,3,0,0
R02474,2024-08-26,ID,millennial,brand_a,0,0,1,2,2,5,2,1,0,1
R02475,2024-08-26,ID,millennial,brand_a,0,1,1,4,4,3,2,3,1,0
R02476,2024-08-26,ID,millennial,brand_a,1,1,0,4,5,2,3,3,1,0
R02477,2024-08-26,ID,millennial,brand_a,1,0,1,4,3,3,4,4,1,1
R02478,2024-08-26,ID,millennial,brand_a,1,0,1,5,3,2,5,3,0,0
R02479,2024-08-26,ID,millennial,brand_a,1,0,0,4,3,2,4,3,1,1
R02480,2024-08-26,ID,millennial,brand_a,0,1,0,3,4,2,3,2,0,0
R02481,2024-08-26,ID,millennial,brand_a,0,0,1,5,2,2,4,3,0,0
R02482,2024-08-26,ID,millennial,brand_a,0,1,1,4,4,1,4,4,0,0
R02483,2024-08-26,ID,millennial,brand_a,0,0,0,2,3,3,4,2,1,0
R02484,2024-08-26,ID,millennial,brand_a,0,1,0,2,4,3,3,3,1,1
R02485,2024-08-26,ID,family,brand_a,0,0,0,2,3,3,2,3,0,0
R02486,2024-08-26,ID,family,brand_a,0,1,1,3,3,2,4,4,1,0
R02487,2024-08-26,ID,family,brand_a,0,1,0,4,4,3,4,2,1,1
R02488,2024-08-26,ID,family,brand_a,1,1,0,3,3,2,3,4,1,1
R02489,2024-08-26,ID,family,brand_a,1,0,0,2,3,3,5,3,1,1
R02490,2024-08-26,ID,family,brand_a,1,1,1,4,4,2,3,4,1,0
R02491,2024-08-26,ID,family,brand_a,1,1,1,4,4,3,5,3,1,0
R02492,2024-08-26,ID,family,brand_a,1,0,1,4,5,2,4,5,1,0
R02493,2024-08-26,ID,family,brand_a,0,1,1,3,5,2,2,2,0,0
R02494,2024-08-26,ID,family,brand_a,1,1,0,3,4,2,4,3,0,0
R02495,2024-08-26,ID,family,brand_a,1,1,1,3,3,1,3,4,1,0
R02496,2024-08-26,ID,family,brand_a,0,1,1,3,3,2,3,4,0,0
R02497,2024-08-26,ID,family,brand_a,1,0,1,2,4,2,4,4,1,1
R02498,2024-08-26,ID,family,brand_a,1,1,0,3,3,2,3,2,1,1
R02499,2024-08-26,ID,family,brand_a,1,1,1,3,5,1,3,5,1,0
R02500,2024-08-26,ID,family,brand_a,0,0,0,3,4,4,2,2,0,1
R02501,2024-08-26,ID,family,brand_a,0,0,0,5,3,2,4,4,1,0
R02502,2024-08-26,ID,family,brand_a,1,0,1,4,4,1,4,4,1,0
R02503,2024-08-26,ID,premium_seekers,brand_a,1,1,1,5,4,2,4,4,1,1
R02504,2024-08-26,ID,premium_seekers,brand_a,1,0,0,5,4,2,5,4,1,0
R02505,2024-08-26,ID,premium_seekers,brand_a,1,0,0,3,4,2,3,4,1,0
R02506,2024-08-26,ID,premium_seekers,brand_a,1,1,0,4,2,2,4,4,0,0
R02507,2024-08-26,ID,premium_seekers,brand_a,1,1,0,2,2,2,4,3,1,0
R02508,2024-08-26,ID,premium_seekers,brand_a,1,1,0,5,3,2,4,3,1,0
R02509,2024-08-26,ID,premium_seekers,brand_a,1,1,1,2,3,2,3,4,1,0
R02510,2024-08-26,ID,premium_seekers,brand_a,1,1,0,5,4,1,5,3,1,0
R02511,2024-08-26,ID,premium_seekers,brand_a,1,1,1,4,5,1,3,5,1,0
R02512,2024-08-26,ID,premium_seekers,brand_a,0,1,0,3,3,2,3,4,1,1
R02513,2024-08-26,ID,premium_seekers,brand_a,0,0,1,1,3,5,3,2,0,0
R02514,2024-08-26,ID,premium_seekers,brand_a,0,1,1,5,5,2,5,5,1,1
R02515,2024-08-26,ID,premium_seekers,brand_a,0,1,0,2,4,2,3,3,0,1
R02516,2024-08-26,ID,premium_seekers,brand_a,1,1,0,4,4,2,4,5,1,0
R02517,2024-08-26,ID,premium_seekers,brand_a,0,1,1,3,3,3,5,2,1,0
R02518,2024-08-26,ID,premium_seekers,brand_a,1,1,1,4,5,1,4,4,1,0
R02519,2024-08-26,ID,premium_seekers,brand_a,1,1,0,4,3,2,4,4,0,1
R02520,2024-08-26,ID,premium_seekers,brand_a,1,1,0,4,5,1,4,4,1,0
R02521,2024-09-02,ID,gen_z,brand_a,0,0,0,1,2,4,2,2,0,0
R02522,2024-09-02,ID,gen_z,brand_a,1,0,0,2,4,3,3,3,0,1
R02523,2024-09-02,ID,gen_z,brand_a,0,0,0,3,2,4,3,3,0,1
R02524,2024-09-02,ID,gen_z,brand_a,0,1,0,4,3,1,3,5,1,0
R02525,2024-09-02,ID,gen_z,brand_a,1,1,1,4,5,2,5,4,0,1
R02526,2024-09-02,ID,gen_z,brand_a,0,1,1,2,2,4,1,3,0,1
R02527,2024-09-02,ID,gen_z,brand_a,0,0,1,4,3,3,3,2,0,0
R02528,2024-09-02,ID,gen_z,brand_a,0,1,1,2,2,4,2,1,0,0
R02529,2024-09-02,ID,gen_z,brand_a,1,1,1,3,3,4,4,2,1,0
R02530,2024-09-02,ID,gen_z,brand_a,0,1,1,4,3,3,3,3,0,1
R02531,2024-09-02,ID,gen_z,brand_a,0,0,0,3,3,4,3,3,1,0
R02532,2024-09-02,ID,gen_z,brand_a,1,0,1,3,3,4,3,1,1,1
R02533,2024-09-02,ID,gen_z,brand_a,0,1,0,3,1,4,2,2,0,0
R02534,2024-09-02,ID,gen_z,brand_a,1,1,0,4,5,2,5,4,1,1
R02535,2024-09-02,ID,gen_z,brand_a,1,0,0,3,3,3,3,3,1,1
R02536,2024-09-02,ID,gen_z,brand_a,0,1,0,3,3,2,3,2,0,1
R02537,2024-09-02,ID,gen_z,brand_a,0,0,0,3,2,4,2,2,1,1
R02538,2024-09-02,ID,gen_z,brand_a,1,1,1,3,3,3,4,4,0,0
R02539,2024-09-02,ID,millennial,brand_a,0,1,0,3,3,3,2,3,0,1
R02540,2024-09-02,ID,millennial,brand_a,1,0,0,1,1,4,2,2,0,1
R02541,2024-09-02,ID,millennial,brand_a,0,1,0,3,2,5,2,3,1,1
R02542,2024-09-02,ID,millennial,brand_a,1,1,1,2,2,4,1,3,1,0
R02543,2024-09-02,ID,millennial,brand_a,0,1,1,3,3,3,4,3,0,1
R02544,2024-09-02,ID,millennial,brand_a,1,0,1,4,4,3,3,4,0,0
R02545,2024-09-02,ID,millennial,brand_a,0,0,0,1,2,5,1,2,0,1
R02546,2024-09-02,ID,millennial,brand_a,0,1,0,3,4,2,3,3,0,0
R02547,2024-09-02,ID,millennial,brand_a,1,1,1,3,3,2,3,4,0,0
R02548,2024-09-02,ID,millennial,brand_a,1,0,0,2,4,5,2,3,0,1
R02549,2024-09-02,ID,millennial,brand_a,0,1,1,2,3,3,2,4,1,0
R02550,2024-09-02,ID,millennial,brand_a,1,0,0,2,3,4,2,1,1,0
R02551,2024-09-02,ID,millennial,brand_a,0,1,0,2,3,5,2,1,0,0
R02552,2024-09-02,ID,millennial,brand_a,0,0,0,4,2,4,2,4,0,0
R02553,2024-09-02,ID,millennial,brand_a,0,1,0,3,3,3,2,2,1,1
R02554,2024-09-02,ID,millennial,brand_a,0,0,0,4,4,3,4,3,0,1
R02555,2024-09-02,ID,millennial,brand_a,0,0,0,2,3,4,2,2,0,0
R02556,2024-09-02,ID,millennial,brand_a,1,1,0,3,2,3,2,2,1,1
R02557,2024-09-02,ID,family,brand_a,1,1,0,3,3,3,3,4,0,0
R02558,2024-09-02,ID,family,brand_a,0,0,1,2,2,4,3,1,0,1
R02559,2024-09-02,ID,family,brand_a,0,0,0,2,2,4,3,2,0,0
R02560,2024-09-02,ID,family,brand_a,0,1,1,2,4,2,2,2,1,0
R02561,2024-09-02,ID,family,brand_a,1,1,0,4,3,2,2,4,1,1
R02562,2024-09-02,ID,family,brand_a,0,1,1,1,2,4,2,4,0,0
R02563,2024-09-02,ID,family,brand_a,0,0,0,2,3,4,2,1,1,1
R02564,2024-09-02,ID,family,brand_a,1,1,0,4,4,2,4,4,0,0
R02565,2024-09-02,ID,family,brand_a,1,0,1,4,4,3,2,3,1,1
R02566,2024-09-02,ID,family,brand_a,0,1,1,3,3,3,1,5,1,0
R02567,2024-09-02,ID,family,brand_a,0,1,0,1,2,4,2,1,0,1
R02568,2024-09-02,ID,family,brand_a,1,0,1,3,3,4,3,3,0,0
R02569,2024-09-02,ID,family,brand_a,1,1,0,2,2,4,2,2,0,1
R02570,2024-09-02,ID,family,brand_a,1,1,0,4,3,2,4,3,1,0
R02571,2024-09-02,ID,family,brand_a,1,0,1,3,2,4,3,5,1,1
R02572,2024-09-02,ID,family,brand_a,1,0,1,4,1,4,4,4,0,1
R02573,2024-09-02,ID,family,brand_a,1,1,0,4,4,2,5,3,1,0
R02574,2024-09-02,ID,family,brand_a,0,0,0,3,1,5,2,1,0,1
R02575,2024-09-02,ID,premium_seekers,brand_a,0,0,0,3,2,4,2,3,1,1
R02576,2024-09-02,ID,premium_seekers,brand_a,0,0,0,1,2,2,2,1,0,1
R02577,2024-09-02,ID,premium_seekers,brand_a,0,1,0,2,1,3,1,2,0,1
R02578,2024-09-02,ID,premium_seekers,brand_a,0,0,1,4,3,2,2,3,1,1
R02579,2024-09-02,ID,premium_seekers,brand_a,0,1,1,2,2,4,4,4,0,1
R02580,2024-09-02,ID,premium_seekers,brand_a,0,1,0,3,3,2,4,4,1,0
R02581,2024-09-02,ID,premium_seekers,brand_a,0,1,1,3,4,4,2,3,0,0
R02582,2024-09-02,ID,premium_seekers,brand_a,0,1,0,2,2,2,3,3,1,0
R02583,2024-09-02,ID,premium_seekers,brand_a,0,0,0,3,3,4,2,2,0,1
R02584,2024-09-02,ID,premium_seekers,brand_a,1,0,0,3,4,4,3,4,0,1
R02585,2024-09-02,ID,premium_seekers,brand_a,0,0,0,2,2,4,2,1,0,1
R02586,2024-09-02,ID,premium_seekers,brand_a,1,0,0,2,2,4,2,1,0,1
R02587,2024-09-02,ID,premium_seekers,brand_a,0,1,0,4,3,3,3,4,1,1
R02588,2024-09-02,ID,premium_seekers,brand_a,1,0,0,4,2,3,2,3,0,1
R02589,2024-09-02,ID,premium_seekers,brand_a,0,1,0,4,3,3,4,4,0,1
R02590,2024-09-02,ID,premium_seekers,brand_a,1,1,0,3,3,3,4,4,1,1
R02591,2024-09-02,ID,premium_seekers,brand_a,1,1,0,4,4,4,1,2,0,1
R02592,2024-09-02,ID,premium_seekers,brand_a,0,0,0,4,2,3,3,3,1,0
R02593,2024-09-09,ID,gen_z,brand_a,1,1,1,3,5,2,3,2,1,0
R02594,2024-09-09,ID,gen_z,brand_a,0,0,0,2,1,4,2,3,1,1
R02595,2024-09-09,ID,gen_z,brand_a,0,0,1,2,3,2,2,2,1,0
R02596,2024-09-09,ID,gen_z,brand_a,1,0,0,1,3,5,3,2,0,0
R02597,2024-09-09,ID,gen_z,brand_a,1,0,1,3,3,3,4,4,1,1
R02598,2024-09-09,ID,gen_z,brand_a,1,1,1,2,2,4,2,2,0,0
R02599,2024-09-09,ID,gen_z,brand_a,0,0,0,2,3,4,3,2,0,1
R02600,2024-09-09,ID,gen_z,brand_a,1,0,1,3,4,3,2,4,0,1
R02601,2024-09-09,ID,gen_z,brand_a,1,0,0,3,1,4,3,2,0,1
R02602,2024-09-09,ID,gen_z,brand_a,0,0,0,2,3,4,3,3,0,1
R02603,2024-09-09,ID,gen_z,brand_a,1,0,1,2,2,3,2,2,0,1
R02604,2024-09-09,ID,gen_z,brand_a,0,1,1,4,2,3,2,2,1,1
R02605,2024-09-09,ID,gen_z,brand_a,0,1,0,3,4,4,3,3,0,1
R02606,2024-09-09,ID,gen_z,brand_a,1,0,0,2,3,3,1,4,0,1
R02607,2024-09-09,ID,gen_z,brand_a,0,0,0,2,1,4,2,4,0,1
R02608,2024-09-09,ID,gen_z,brand_a,1,0,1,5,4,1,3,3,1,1
R02609,2024-09-09,ID,gen_z,brand_a,0,0,0,1,1,5,2,1,0,0
R02610,2024-09-09,ID,gen_z,brand_a,0,0,1,1,2,3,2,2,0,0
R02611,2024-09-09,ID,millennial,brand_a,1,0,1,2,4,4,4,3,0,1
R02612,2024-09-09,ID,millennial,brand_a,0,0,0,3,2,4,2,2,1,1
R02613,2024-09-09,ID,millennial,brand_a,1,1,0,4,4,2,3,3,1,1
R02614,2024-09-09,ID,millennial,brand_a,0,1,1,3,2,3,2,2,0,0
R02615,2024-09-09,ID,millennial,brand_a,1,1,0,2,3,4,1,2,1,1
R02616,2024-09-09,ID,millennial,brand_a,1,0,0,2,4,3,2,3,1,1
R02617,2024-09-09,ID,millennial,brand_a,0,0,0,1,2,4,2,2,0,1
R02618,2024-09-09,ID,millennial,brand_a,0,0,0,4,2,3,3,2,1,0
R02619,2024-09-09,ID,millennial,brand_a,0,0,1,2,3,2,3,3,1,0
R02620,2024-09-09,ID,millennial,brand_a,0,1,1,2,2,5,2,2,0,1
R02621,2024-09-09,ID,millennial,brand_a,0,1,1,2,3,2,3,3,1,1
R02622,2024-09-09,ID,millennial,brand_a,0,1,1,4,4,2,4,1,1,1
R02623,2024-09-09,ID,millennial,brand_a,1,1,0,4,4,3,3,4,0,0
R02624,2024-09-09,ID,millennial,brand_a,0,0,1,2,2,4,2,2,0,1
R02625,2024-09-09,ID,millennial,brand_a,0,0,0,5,3,2,3,3,1,1
R02626,2024-09-09,ID,millennial,brand_a,0,1,0,2,2,3,2,1,0,1
R02627,2024-09-09,ID,millennial,brand_a,1,1,0,2,2,4,3,2,0,0
R02628,2024-09-09,ID,millennial,brand_a,1,1,0,3,2,4,3,4,0,0
R02629,2024-09-09,ID,family,brand_a,0,0,0,2,2,4,2,2,0,1
R02630,2024-09-09,ID,family,brand_a,0,1,0,3,2,3,4,3,0,1
R02631,2024-09-09,ID,family,brand_a,0,1,1,5,4,4,4,4,1,0
R02632,2024-09-09,ID,family,brand_a,1,0,1,2,4,3,2,3,1,1
R02633,2024-09-09,ID,family,brand_a,0,1,0,4,1,2,3,3,0,1
R02634,2024-09-09,ID,family,brand_a,1,0,1,3,1,2,3,2,1,1
R02635,2024-09-09,ID,family,brand_a,0,0,0,3,3,4,2,4,1,1
R02636,2024-09-09,ID,family,brand_a,0,0,1,4,3,2,4,2,1,0
R02637,2024-09-09,ID,family,brand_a,0,0,1,2,3,3,2,2,1,1
R02638,2024-09-09,ID,family,brand_a,1,0,1,1,2,3,3,2,0,0
R02639,2024-09-09,ID,family,brand_a,1,1,0,2,2,5,1,2,0,1
R02640,2024-09-09,ID,family,brand_a,1,1,1,3,3,2,3,1,0,1
R02641,2024-09-09,ID,family,brand_a,0,0,0,3,2,4,1,2,1,1
R02642,2024-09-09,ID,family,brand_a,1,0,0,1,3,4,2,3,1,1
R02643,2024-09-09,ID,family,brand_a,1,1,1,3,4,3,3,4,1,1
R02644,2024-09-09,ID,family,brand_a,1,1,1,5,5,1,3,5,1,0
R02645,2024-09-09,ID,family,brand_a,1,1,0,4,3,2,2,2,0,0
R02646,2024-09-09,ID,family,brand_a,1,0,0,2,3,4,3,3,1,1
R02647,2024-09-09,ID,premium_seekers,brand_a,1,0,1,4,4,2,2,3,0,0
R02648,2024-09-09,ID,premium_seekers,brand_a,0,1,1,2,2,4,2,2,1,0
R02649,2024-09-09,ID,premium_seekers,brand_a,1,0,0,2,3,3,4,2,0,0
R02650,2024-09-09,ID,premium_seekers,brand_a,1,1,0,3,3,3,3,3,1,0
R02651,2024-09-09,ID,premium_seekers,brand_a,1,1,1,2,3,4,2,2,0,0
R02652,2024-09-09,ID,premium_seekers,brand_a,0,0,0,1,2,2,2,1,0,1
R02653,2024-09-09,ID,premium_seekers,brand_a,1,0,0,2,3,3,1,3,0,1
R02654,2024-09-09,ID,premium_seekers,brand_a,1,1,0,1,1,5,2,3,0,0
R02655,2024-09-09,ID,premium_seekers,brand_a,1,1,1,5,4,2,4,4,0,1
R02656,2024-09-09,ID,premium_seekers,brand_a,1,1,0,2,4,1,3,3,1,1
R02657,2024-09-09,ID,premium_seekers,brand_a,0,0,1,2,2,5,2,2,0,0
R02658,2024-09-09,ID,premium_seekers,brand_a,0,1,1,4,4,3,3,4,1,1
R02659,2024-09-09,ID,premium_seekers,brand_a,0,0,0,2,3,4,4,2,0,1
R02660,2024-09-09,ID,premium_seekers,brand_a,1,0,0,3,4,3,2,3,0,1
R02661,2024-09-09,ID,premium_seekers,brand_a,1,1,0,3,2,4,2,3,0,0
R02662,2024-09-09,ID,premium_seekers,brand_a,1,0,0,4,4,2,3,3,1,1
R02663,2024-09-09,ID,premium_seekers,brand_a,0,0,1,3,5,2,2,4,0,1
R02664,2024-09-09,ID,premium_seekers,brand_a,0,0,0,3,4,3,3,5,0,1
R02665,2024-09-16,ID,gen_z,brand_a,1,0,1,3,3,3,3,4,0,1
